cbsa_code,cbsa_name,MedianHouseholdIncome_B19013,TotalPopulation_B01003,MedianAge_B01002,TotalPovertyUniverse_B17001,BelowPoverty_B17001,IndustryTotalEmployed_C24050,IndustryAgForestryMining_C24050,IndustryConstruction_C24050,IndustryManufacturing_C24050,IndustryWholesaleTrade_C24050,IndustryRetailTrade_C24050,IndustryTransportUtilities_C24050,IndustryInformation_C24050,IndustryFinanceRealEstate_C24050,IndustryProfSciMgmtAdminWaste_C24050,IndustryEducationHealthCare_C24050,IndustryArtsRecAccommodationFood_C24050,IndustryOtherServices_C24050,IndustryPublicAdmin_C24050,TotalEmployed_C24010,ManagementBusiness_C24010,ScienceEngineering_C24010,ServiceOccupations_C24010,SalesOffice_C24010,Construction_C24010,ProductionTransportation_C24010,TotalPopulation25Plus_B15003,BachelorsDegree_B15003,MastersDegree_B15003,ProfessionalDegree_B15003,DoctorateDegree_B15003,TotalRace_B02001,WhiteAlone_B02001,BlackAlone_B02001,AmericanIndianAlaskaNative_B02001,AsianAlone_B02001,NativeHawaiianPacificIslander_B02001,SomeOtherRace_B02001,TwoOrMoreRaces_B02001,MedianGrossRent_B25064,MedianHomeValue_B25077,LaborForce_B23025,Unemployed_B23025,city,cbsa_type,state,TotalPopulation_B01003_prior,IndustryTotalEmployed_C24050_prior,MedianGrossRent_B25064_prior,MedianHomeValue_B25077_prior,population_growth,job_growth,median_rent_growth,median_home_value_growth,industry_ag_forestry_mining_share,industry_construction_share,industry_manufacturing_share,industry_wholesale_share,industry_retail_share,industry_transport_utilities_share,industry_information_share,industry_finance_real_estate_share,industry_prof_sci_mgmt_admin_share,industry_education_health_share,industry_arts_rec_accommodation_food_share,industry_other_services_share,industry_public_admin_share,white_collar_share,blue_collar_share,service_job_share,sales_share,bachelors_or_higher_share,age_22_34_total,age_65_plus_total,age_22_34_share,age_65_plus_share,unemployment_rate,poverty_rate,diversity_index,land_area_m2,water_area_m2,land_area_sqmi,water_area_sqmi,centroid_lat,centroid_lon,population_density_per_sq_mile
11220,"Amsterdam, NY Micro Area",62923,49461,40.1,48700,7163,22798,572,1785,2791,375,2954,1638,254,996,1283,6159,1299,1381,1311,22798,3050,1664,340,480,274,101,34228,3888,2412,469,253,49461,41044,1540,146,362,8,2945,3416,921,141600,23929,1131,Amsterdam,Micro,NY,49294.0,22235.0,759.0,110700.0,0.0033878362478192074,0.02532044074657072,0.2134387351778656,0.2791327913279133,2.5089920168435826,7.829634178436705,12.242301956311957,1.6448811299236774,12.957276954118782,7.184840775506624,1.1141328186683044,4.368804281077288,5.627686639178876,27.01552767786648,5.697868234055619,6.05754890779893,5.7505044302131765,20.677252390560575,1.6448811299236774,1.4913588911308011,2.105447846302307,20.515367535351174,3912,10250,7.909261842663917,20.723398232951215,4.726482510761001,14.70841889117043,0.30204273342996635,1044052635,18613523,403.111,7.187,42.900891,-74.435357,122.69821463567106
11260,"Anchorage, AK Metro Area",95918,399746,35.4,390731,37337,189255,5936,14304,5147,3430,20394,18116,3599,8898,19005,46076,16871,8856,18623,189255,35594,15873,4166,9277,3396,4306,265583,56529,23835,6163,3749,399746,255235,16700,27462,30286,9439,10706,49918,1422,358900,199090,9835,Anchorage,Metro,AK,399450.0,189260.0,1277.0,301100.0,0.0007410189009888597,-2.6418683292824686e-05,0.11354737666405638,0.1919628030554633,3.136508942960556,7.558056590314655,2.719611106707881,1.8123695543050382,10.77593722755013,9.572270217431509,1.9016670629573855,4.7015930886898625,10.042006816200365,24.34598821695596,8.914427624105043,4.6794008084330665,9.84016274338855,27.194525904203324,4.069641488996328,2.201262846424137,4.901851998626192,33.991633500638216,40793,63143,10.204730003552255,15.79578032050352,4.939976894871665,9.55567897095444,0.5632535184129845,68412748334,2066525408,26414.311,797.89,62.212784,-149.678222,15.133690218154847
11360,"Anderson Creek, NC Micro Area",69012,136503,35.4,133246,19368,55181,572,5793,6741,798,6913,3012,1000,2454,5075,11893,4020,2685,4225,55181,8734,4278,1181,1951,1132,599,90001,14276,5776,885,594,136503,85935,28377,1641,1616,306,8016,10612,1080,220700,58088,2907,Anderson Creek,Micro,NC,,,,,,,,,1.036588680886537,10.498178720936554,12.216161359888368,1.4461499429151339,12.52786285134376,5.45840053641652,1.812217973577862,4.447182907160073,9.197006215907649,21.552708359761514,7.285116253783006,4.865805259056559,7.6566209383664665,23.58058027219514,3.136949312263279,2.140229426795455,3.5356372664504088,23.92306752147198,12220,21133,8.95218420107983,15.481711024666126,5.00447596749759,14.535520766101797,0.5506726711012526,1541213647,16447759,595.066,6.351,35.36866,-78.871665,229.3913616304746
11380,"Andrews, TX Micro Area",76902,18518,33.1,18380,2613,8934,1957,676,687,326,527,565,68,265,514,1754,819,491,285,8934,1247,906,17,182,23,159,11099,1749,297,72,96,18518,11040,347,37,88,0,2623,4383,1364,188200,9148,214,Andrews,Micro,TX,18227.0,8868.0,1095.0,153200.0,0.015965326164481264,0.007442489851150203,0.245662100456621,0.22845953002610966,21.905081710320125,7.56659950749944,7.689724647414373,3.6489814192970678,5.898813521379002,6.324154913812402,0.7611372285650324,2.9661965524960823,5.753301992388628,19.63286321916275,9.167226326393553,5.495858518021043,3.1900604432505038,24.098947839713457,2.037161405865234,0.1902843071412581,2.037161405865234,19.947743039913508,1862,2605,10.055081542283183,14.067393887028837,2.339309138609532,14.216539717083787,0.5681105574898209,3886758047,1049250,1500.686,0.405,32.312258,-102.640206,12.339689981781666
11420,"Angola, IN Micro Area",71483,34648,43.6,33046,2912,16605,223,1203,4673,346,1810,837,67,673,817,3302,1339,850,465,16605,2187,958,168,503,106,340,23765,3794,1710,198,162,34648,32297,266,14,64,5,512,1490,921,204300,17872,1267,Angola,Micro,IN,34591.0,17052.0,793.0,154300.0,0.0016478274695730104,-0.02621393384940183,0.1614123581336696,0.32404406999351915,1.3429689852454079,7.244805781391148,28.1421258657031,2.083709725986149,10.900331225534478,5.040650406504065,0.403492923818127,4.052996085516411,4.920204757603132,19.885576633544115,8.063836193917496,5.118940078289672,2.8003613369467026,18.940078289671785,2.6859379704908157,1.011743450767841,3.029208069858476,24.674942141805175,2949,8208,8.511313784345417,23.689679057954283,7.08930170098478,8.81195908733281,0.12897330608441038,799737098,35446880,308.78,13.686,41.643467,-85.002405,112.20933998315954
11460,"Ann Arbor, MI Metro Area",87156,368394,34.8,349080,48323,187381,863,6500,23213,2578,14695,5794,3034,7755,24370,70306,16518,7504,4251,187381,56098,18035,5374,18236,7587,7494,235668,63851,45780,12015,15349,368394,257686,42757,992,32637,112,5835,28375,1400,353000,195937,8556,Ann Arbor,Metro,MI,368385.0,188718.0,1161.0,278500.0,2.4430962172726904e-05,-0.007084644813955213,0.2058570198105082,0.26750448833034113,0.4605589680917489,3.468868241710739,12.388128999204827,1.3758065118661977,7.842310586452202,3.0920957834572342,1.6191609608231357,4.138626648379505,13.005587546229341,37.52034624641772,8.815194710242768,4.0046749670457515,2.2686398300788233,39.56270913272957,8.048307992806102,2.867953527839002,9.732043270128775,58.13050562655939,54924,64139,14.909037606475675,17.410435566268724,4.366709707712173,13.842958634123983,0.4832108557971416,1828539920,42523115,706.003,16.418,42.252217,-83.843423,521.802315287612
11500,"Anniston-Oxford, AL Metro Area",55826,116141,39.0,112002,19558,48859,425,2300,9416,1108,6076,2335,486,1748,3814,11331,4377,1874,3569,48859,6209,2427,618,1428,443,892,78627,9842,4500,955,857,116141,82465,25515,302,925,198,2421,4315,804,149500,52221,3362,Anniston-Oxford,Metro,AL,114324.0,47905.0,720.0,121600.0,0.0158934257023897,0.01991441394426469,0.11666666666666667,0.2294407894736842,0.8698499764628829,4.707423402034426,19.271782066763542,2.26775005628441,12.43578460467877,4.779058105978428,0.9946990319081438,3.5776417855461635,7.80613602406926,23.191223725413945,8.958431404654208,3.8355267197445713,7.3046930964612455,17.675351521725783,2.7323522790069386,1.2648642010683804,2.9226959209152867,20.545105370928564,11024,24134,9.491910694758957,20.77991406996668,6.438023017559985,17.462188175211157,0.44568859289642215,1569248377,16534047,605.89,6.384,33.770516,-85.827909,191.68660978065327
11540,"Appleton, WI Metro Area",83919,244163,39.3,240640,15032,131767,2291,9456,29777,4239,13112,6493,1628,9073,11680,26824,8349,5293,3552,131767,23991,12231,3722,6763,2799,3205,167974,38970,11426,2146,1385,244163,212810,3538,2279,8065,130,4053,13288,999,246000,135558,3791,Appleton,Metro,WI,236834.0,128449.0,815.0,180300.0,0.030945725698168336,0.0258312637700566,0.22576687116564417,0.3643926788685524,1.7386750855677067,7.176303626856496,22.598222620231166,3.217042203283068,9.950898176326394,4.92763742059848,1.235514203100928,6.8856390446773466,8.864131383426807,20.357145567554852,6.3361843253621934,4.0169389907943565,2.695667352220207,27.48943210363748,4.5565278104533,2.824682963109124,5.132544567304408,32.10437329586722,20512,44657,8.40094527016788,18.289830973570933,2.7965889139704037,6.246675531914893,0.2357052724964921,2475529655,222422502,955.807,85.878,44.290603,-88.372326,255.4521990318129
11580,"Arcadia, FL Micro Area",50868,34719,42.8,33041,7626,12919,1315,2206,180,199,1466,500,163,442,1668,2049,1427,381,923,12919,1487,700,45,205,169,21,25595,1902,744,99,65,34719,23502,4463,116,12,22,3094,3510,910,151500,14137,1218,Arcadia,Micro,FL,37371.0,13363.0,738.0,103600.0,-0.07096411656096974,-0.03322607198982264,0.23306233062330622,0.4623552123552124,10.178806409164796,17.075625048378356,1.3932966947906185,1.5403669014629615,11.34762752535026,3.8702685966406065,1.2617075625048377,3.4213174394302963,12.911216038393064,15.860360709033209,11.045746574812291,2.9491446706401425,7.144515829398561,16.928554841706013,1.4707020667234305,0.3483241736976546,1.586810124622649,10.978706778667709,3449,8426,9.93404187908638,24.26913217546588,8.615689325882435,23.080415241669442,0.5070806570849775,1649031786,6243548,636.695,2.411,27.190581,-81.806253,54.53003400372234
11620,"Ardmore, OK Micro Area",58856,48255,38.3,47388,7150,21283,1330,1320,2487,330,3040,1545,186,812,1451,4592,2182,1161,847,21283,2811,1638,372,510,82,280,32280,4148,1689,362,258,48255,33486,2869,3606,563,12,998,6721,945,153500,22152,869,Ardmore,Micro,OK,58508.0,25261.0,777.0,117500.0,-0.17524099268476107,-0.15747595107082063,0.21621621621621623,0.30638297872340425,6.249119015176432,6.202133157919467,11.685382699807358,1.5505332894798667,14.283700606117558,7.259314946201194,0.8739369449795611,3.815251609265611,6.817647887985716,21.575905652398628,10.252314053469906,5.455058027533712,3.9797021096649905,20.90400789362402,1.7008880327021567,1.7478738899591222,2.3962787201052484,20.003097893432468,4149,9406,8.598072738576313,19.492280592684697,3.9228963524738174,15.088207985143917,0.4893671635144784,2129750449,29733323,822.301,11.48,34.251848,-97.287927,58.682891058140505
11640,"Arecibo, PR Metro Area",24436,181380,45.0,179861,73898,58929,1128,4123,7267,754,8486,2117,638,2286,4773,12785,5239,3880,5453,58929,6205,2297,568,1152,223,653,135776,26902,6609,647,1662,181380,86660,4791,344,748,0,40260,48577,535,111700,66245,7316,Arecibo,Metro,PR,177570.0,52135.0,432.0,94800.0,0.02145632708227741,0.13031552699721877,0.23842592592592593,0.17827004219409281,1.9141678969607494,6.996555176568413,12.331789102139863,1.2795058460180895,14.400380118447623,3.5924587215123283,1.0826587927845375,3.8792445145853485,8.09957745761849,21.695599789577287,8.890359585263623,6.58419453919123,9.253508459332418,14.42753143613501,1.4865346433844118,0.9638717779022212,1.9548948734918292,26.381687485269858,16396,42015,9.039585400815966,23.16407542176646,11.043852366216319,41.08617209956578,0.650011152110902,613188988,231845975,236.754,89.516,18.439224,-66.759981,766.1116602042626
11660,"Arkadelphia, AR Micro Area",50985,21378,31.9,18868,3810,9650,398,392,1303,72,1256,490,69,380,611,2722,1064,627,266,9650,1141,400,103,159,86,17,12377,2035,766,63,291,21378,14874,5076,24,95,41,506,762,734,147100,10097,447,Arkadelphia,Micro,AR,22341.0,10240.0,600.0,116100.0,-0.04310460588156305,-0.0576171875,0.22333333333333333,0.2670111972437554,4.124352331606217,4.062176165803109,13.50259067357513,0.7461139896373057,13.015544041450777,5.077720207253885,0.7150259067357513,3.9378238341968914,6.33160621761658,28.207253886010363,11.025906735751295,6.4974093264248705,2.756476683937824,15.968911917098447,1.067357512953368,1.067357512953368,1.6476683937823835,25.490829764886485,3165,3940,14.804939657591918,18.43016184862943,4.427057541844112,20.192919228323085,0.4576818974508722,2242855171,43965580,865.971,16.975,34.053316,-93.176208,24.686738932366094
11680,"Arkansas City-Winfield, KS Micro Area",58263,34487,38.1,32150,4455,15226,660,797,2597,215,1493,953,171,759,788,4237,1236,621,699,15226,2077,1155,170,362,106,205,22736,3518,1626,89,282,34487,28496,791,485,642,70,784,3219,779,111600,16023,797,Arkansas City-Winfield,Micro,KS,,,,,,,,,4.33469066071194,5.234467358465782,17.056350978589254,1.412058321292526,9.805595691580193,6.259030605543151,1.12307894391173,4.984894259818732,5.175357940365164,27.827400499146197,8.117693419151452,4.078549848942599,4.590831472481282,21.226848811243926,2.0425587810324446,1.1165112307894391,2.3775121502692764,24.256685432793805,2793,6978,8.09870385942529,20.233711253515818,4.974099731635773,13.856920684292378,0.30695387670842444,2915648168,17322935,1125.738,6.688,37.234507,-96.837247,30.635014541571838
11700,"Asheville, NC Metro Area",69236,410817,43.8,401750,47116,195538,2097,16874,19235,3684,24167,7361,2401,10105,21738,46711,25093,9365,6707,195538,37044,15895,3731,8269,4309,2853,305486,76355,34515,9200,5804,410817,344616,18767,1260,4758,258,11465,29693,1223,338400,202441,6903,Asheville,Metro,NC,459344.0,220571.0,953.0,232400.0,-0.10564413598523112,-0.11349180082603788,0.2833158447009444,0.45611015490533563,1.0724258200452086,8.629524695967024,9.836962636418496,1.8840327711237714,12.35923452219006,3.7644856754185883,1.2278943223312093,5.167793472368542,11.117020732543036,23.88845134960979,12.832799762705971,4.789350407593409,3.4300238316848897,27.073510008284835,3.6627151755668974,1.9080690198324621,4.2288455440886175,41.20450691684726,30823,97578,7.502854068843305,23.752181628316258,3.4098823854851537,11.727691350342253,0.2880881171513766,3830728873,19337070,1479.053,7.466,35.61634,-82.570683,277.75678085910374
11740,"Ashland, OH Micro Area",64991,52296,41.4,50716,6988,24603,602,1827,5404,405,2919,1528,318,675,1987,4747,1611,1420,1160,24603,3613,1786,449,779,300,349,35936,5259,2067,399,204,52296,49708,599,91,309,2,260,1327,841,175900,25545,942,Ashland,Micro,OH,53533.0,25789.0,711.0,132200.0,-0.023107242261782453,-0.045988599790608396,0.1828410689170183,0.33055975794251136,2.446856074462464,7.425923667845384,21.96480104052351,1.6461407145470064,11.864406779661017,6.210624720562533,1.2925253017924643,2.743567857578344,8.076250863715808,19.294394992480594,6.547981953420315,5.771653863349998,4.714872170060562,21.944478315652564,2.6378896882494005,1.8249806934113728,3.1662805348941183,22.06422528940338,4341,11841,8.300826067003213,22.642267094997706,3.68761009982384,13.778689171070274,0.0956883147526878,1095528196,9969109,422.986,3.849,40.843273,-82.270127,123.63529762214353
11820,"Astoria, OR Micro Area",68705,41343,45.2,40882,5038,18394,596,1608,1482,365,3084,608,122,678,1516,4279,2489,570,997,18394,3023,1544,279,673,324,120,31093,5247,2152,470,308,41343,35338,390,263,534,59,1002,3757,1130,437800,19247,853,Astoria,Micro,OR,39656.0,18160.0,957.0,309500.0,0.042540851321363725,0.012885462555066078,0.180773249738767,0.4145395799676898,3.2401870175057086,8.741981080787212,8.056975100576274,1.9843427204523214,16.76633684897249,3.305425682287703,0.6632597586169403,3.685984560182668,8.241817984125257,23.263020550179405,13.531586386865282,3.0988365771447213,5.4202457323040125,24.828748504947264,2.4138305969337828,1.5167989561813635,3.658801783190171,26.298523783488243,2814,11668,6.806472679776504,28.222431850615582,4.431859510573076,12.323271855584366,0.26025572554284804,2145128377,661373108,828.239,255.358,46.024509,-123.705037,49.916751082718875
11860,"Atchison, KS Micro Area",62164,16211,36.4,14644,1871,7828,356,623,601,350,879,362,118,441,456,2148,724,278,492,7828,1229,783,105,131,36,59,9952,1397,709,69,106,16211,14178,698,27,110,0,193,1005,756,147900,8167,339,Atchison,Micro,KS,16210.0,7815.0,702.0,108700.0,6.169031462060457e-05,0.0016634676903390915,0.07692307692307693,0.36062557497700093,4.5477772100153295,7.958610117526827,7.6775677056719465,4.471129279509453,11.228921819110884,4.624425140521206,1.5074092999489013,5.633622892181911,5.825242718446602,27.43995912110373,9.248850281042412,3.5513541134389373,6.2851303014818605,25.7026060296372,1.2135922330097086,1.3413387838528361,1.6734798160449669,22.92001607717042,1798,3124,11.091234347048301,19.27086546172352,4.150850985674054,12.776563780387873,0.22920215903467,1116736556,6851102,431.174,2.645,39.532544,-95.313397,37.59735048959353
11900,"Athens, OH Micro Area",53837,61573,32.8,53885,11914,28676,293,1560,2567,491,2775,981,267,628,1803,11236,4377,915,783,28676,5651,1633,211,1232,540,427,36357,6041,4934,503,1402,61573,55819,1538,38,1298,0,218,2662,903,173800,30426,1750,Athens,Micro,OH,65945.0,28866.0,797.0,139100.0,-0.06629767230267647,-0.006582138155615603,0.1329987452948557,0.24946081955427749,1.0217603570930396,5.440089273259869,8.951736643883388,1.7122332263914075,9.677081880318037,3.4209792160691865,0.9310922025387084,2.18998465615846,6.287487794671502,39.18259171432557,15.263635095550285,3.190821592969731,2.730506346770819,25.401032222067233,3.372157902078393,0.7358069465755336,4.296275631189845,35.42646532992271,10400,10126,16.890520195540255,16.445519951926983,5.751659764674949,22.11004917880672,0.17521684241955493,1304429460,12364206,503.643,4.774,39.332755,-82.045885,122.25524826116913
11940,"Athens, TN Micro Area",59361,67211,43.0,65647,8864,28080,259,2159,7341,650,3510,1800,143,1235,1925,5053,1564,1843,598,28080,3840,1906,429,896,99,498,47768,5143,1740,664,286,67211,60188,2003,57,496,0,389,4078,806,189200,29730,1650,Athens,Micro,TN,53392.0,22163.0,724.0,140000.0,0.258821546299071,0.2669764923521184,0.1132596685082873,0.3514285714285714,0.9223646723646725,7.688746438746438,26.143162393162395,2.314814814814815,12.5,6.41025641025641,0.5092592592592593,4.398148148148148,6.855413105413105,17.995014245014247,5.569800569800569,6.563390313390313,2.1296296296296298,20.462962962962962,2.126068376068376,1.5277777777777777,3.190883190883191,16.398007033997654,5359,15425,7.973397211765931,22.950112332802668,5.549949545913218,13.502521059606684,0.1934068837383186,1619394993,61078967,625.252,23.583,35.451963,-84.682714,107.49425831504738
11980,"Athens, TX Micro Area",63955,83658,43.8,82249,11667,35175,1488,3734,3233,751,3867,2146,286,2235,3288,7461,2998,1802,1886,35175,5448,3038,636,1207,412,690,59212,7857,3173,527,411,83658,67374,4430,312,591,87,1706,9158,978,189600,37011,1836,Athens,Micro,TX,81969.0,31848.0,803.0,120700.0,0.020605350803352487,0.10446495855312736,0.21793275217932753,0.5708367854183927,4.230277185501066,10.615493958777542,9.191186922530207,2.135039090262971,10.99360341151386,6.10092395167022,0.8130774697938877,6.353944562899787,9.347547974413645,21.21108742004264,8.523098791755508,5.122956645344705,5.361762615493959,24.125088841506752,3.1329068941009237,1.8081023454157783,3.4314143567874913,20.212119165034114,6623,20660,7.916756317387458,24.695785220779843,4.960687363216341,14.184974893311772,0.336142385822249,2263061906,193353703,873.773,74.654,32.211633,-95.853418,95.74340246265334
