,cbsa_code,cbsa_name,city,state,cluster_k6,centroid_lat,centroid_lon,MedianHomeValue_B25077,MedianGrossRent_B25064,MedianHouseholdIncome_B19013,affordability_score,job_growth_score,safety_score,education_score,health_score,walkability_score,diversity_score,urban_score,weather_warmth_score,weather_mildness_score
339,24600,"Greencastle, IN Micro Area",Greencastle,IN,1,39.665548,-86.853373,205800,883,76182,73.28340420091627,58.63786156395994,89.25943018087361,17.149914620078285,47.39715075427417,14.971638233530596,7.21401149812708,18.32181997795677,38.10191630550842,44.89143037998221
340,24620,"Greeneville, TN Micro Area",Greeneville,TN,2,36.179487,-82.847523,186400,713,54071,64.66723788478738,49.827748944958955,94.92188271660527,9.588453594621004,14.50314731146488,0.0,5.2846466688527745,9.698521509698145,50.68551434255315,61.50470172487014
341,24640,"Greenfield, MA Micro Area",Greenfield,MA,3,42.584504,-72.591792,303400,1169,72584,50.77616581460147,78.747277339337,91.44397379660467,87.23920603542425,61.239121046387964,100.0,14.700166832857594,28.515636946691142,18.784002039217377,40.11893580177686
342,24660,"Greensboro-High Point, NC Metro Area",Greensboro-High Point,NC,5,36.025204,-79.792633,207600,1045,63083,57.21769970813624,52.971329499587455,7.69207927982648,56.739817908148204,49.927109594747435,29.538475740018836,90.1700318250119,52.596420454770424,63.140023375796794,71.78332187948232
343,24700,"Greensburg, IN Micro Area",Greensburg,IN,1,39.30598,-85.499831,189900,828,74228,75.4363169092356,58.61284054915694,84.08293649650884,17.81564038426598,46.58736011555801,12.559438018473728,0.0,13.610626622878916,38.65545005874743,51.964267743165536
344,24740,"Greenville, MS Micro Area",Greenville,MS,2,33.273174,-90.944446,99300,786,40117,64.75739644970413,11.608067457956688,77.01221014555881,19.388319468496057,13.236331079907165,36.64531163188101,57.93297670527986,26.66652443007457,79.06134724575548,77.17938175005365
345,24780,"Greenville, NC Metro Area",Greenville,NC,5,35.59249,-77.372739,194300,971,58851,58.23576548155174,16.062431854478305,35.83902515663621,65.14967817236712,54.39749438460244,30.52971184558537,90.99581591519411,46.2038904514403,71.83236190207657,75.82934014126675
346,24820,"Greenville, OH Micro Area",Greenville,OH,1,40.131467,-84.621191,169100,747,64654,73.5113063952827,50.13973468722955,88.17996441253138,5.48159269732222,31.088123436599098,10.714291111626489,0.0,15.274345931602381,32.23507833107341,49.44435073364669
347,24860,"Greenville-Anderson-Greer, SC Metro Area",Greenville-Anderson-Greer,SC,3,34.683709,-82.413423,242700,1100,69016,56.2614925317575,60.824023368845786,68.90200832668904,64.59424724602852,63.19403628683622,41.383720365917775,62.90644382867365,44.379213846657,65.21887301989132,73.59457805151025
348,24900,"Greenwood, MS Micro Area",Greenwood,MS,2,33.491305,-90.113633,100800,685,37718,66.66666666666666,26.884827181900572,72.70033947789342,15.95882715371996,16.220347432798743,12.709089472766564,70.60585313437446,17.49257951298225,78.88578618249291,79.69185457868079
349,24940,"Greenwood, SC Micro Area",Greenwood,SC,2,34.190755,-82.296677,162100,860,51044,59.78372673921842,89.48100611242181,84.36025793967649,30.877824074088576,38.331376551782476,19.283421832024413,72.14662816586716,19.80698442570536,68.60616901940901,78.06833000494629
350,24980,"Grenada, MS Micro Area",Grenada,MS,2,33.637983,-89.714583,119400,809,46918,63.41953571126515,88.88102648038111,66.82828960138417,26.81239616204802,16.091009153017406,14.341050534266119,79.62673737193002,13.74831458815325,64.04261385079944,70.72771254151974
352,25060,"Gulfport-Biloxi, MS Metro Area",Gulfport-Biloxi,MS,2,30.480153,-88.999297,192000,1067,61266,56.406197852502515,31.940056626314448,87.26969361557971,33.707950061226484,45.09990253394018,16.39671572615968,71.70375818118954,31.68737835737862,93.96441688094217,78.87046311254318
353,25100,"Guymon, OK Micro Area",Guymon,OK,5,36.746317,-101.483855,155600,939,59275,63.22063179894325,47.91839050838286,77.31003593663141,32.715202821722094,43.670996523045424,29.187069853405475,100.0,15.481750505139326,54.49209150421706,68.23469074804667
354,25180,"Hagerstown-Martinsburg, MD-WV Metro Area",Hagerstown-Martinsburg,MD-WV,3,39.554433,-77.984594,258300,1130,75473,58.39264904967834,60.92730360139708,84.24810637303284,29.548712448861973,37.75857389452519,20.639889184657576,43.145437267610966,41.895105233580644,40.47818706230734,55.94158417823582
355,25200,"Hailey, ID Micro Area",Hailey,ID,3,43.325486,-114.19734,544300,1166,81389,40.62286605210521,97.27449376487121,86.62596953486165,84.73046239205101,80.46165156654484,82.29377144792835,47.792808451350645,11.065229758589506,0.0,36.844976702728395
356,25220,"Hammond, LA Metro Area",Hammond,LA,2,30.621348,-90.40649,204600,974,57256,56.04989271864737,51.49053491652878,97.14092437915988,25.202419403746607,29.17443788103715,11.971630648307078,77.63526156492325,17.31411161120063,88.75025303064761,81.38878459152158
357,25260,"Hanford-Corcoran, CA Metro Area",Hanford-Corcoran,CA,5,36.072478,-119.81553,305700,1228,68750,45.460438642992145,25.925472289928802,72.70897694147541,0.0,61.85634899619942,92.80207541248201,100.0,37.63966580144215,79.34431037435347,88.09677419354838
358,25300,"Hannibal, MO Micro Area",Hannibal,MO,1,39.664115,-91.579179,156700,802,63425,71.54287210761026,47.00081405845473,62.491412597826994,29.347446471870867,32.62793823992879,32.300663402638484,10.688589830889503,18.028489397483,36.06850601849468,48.62316836164022
359,25420,"Harrisburg-Carlisle, PA Metro Area",Harrisburg-Carlisle,PA,0,40.335915,-77.05049,239100,1151,79281,62.02475757082279,59.91110347472362,87.37840858401128,70.3066627390372,60.078290488989225,84.11563124209313,56.758079648493194,78.58943622258882,33.19446796473295,40.47229180010124
360,25460,"Harrison, AR Micro Area",Harrison,AR,2,36.087809,-93.162053,170600,704,53775,65.84623101526313,54.932028818559814,81.33496336944418,3.7271821810929726,27.12964027291886,12.037686709923976,0.0,2.8535369150082928,57.87525661882376,62.87073556874511
361,25500,"Harrisonburg, VA Metro Area",Harrisonburg,VA,0,38.507585,-78.885321,284800,1122,72145,53.95235784675813,50.00043485807306,77.86919561444061,55.27921726621867,63.193652242788154,67.51344014357645,44.07964339344848,35.407107259798806,39.12326864742266,51.6247317169257
362,25540,"Hartford-West Hartford-East Hartford, CT Metro Area",Hartford-West Hartford-East Hartford,CT,4,41.688038,-72.545112,309300,1357,92823,57.542966558325205,29.06550881626331,58.52747550463931,93.50804592455943,75.95481303725215,79.06522114467884,74.63875086316546,81.19936061403402,34.382086973095035,50.14061202584034
363,25580,"Hastings, NE Micro Area",Hastings,NE,1,40.404569,-98.349062,171800,832,67077,71.68032525483653,100.0,56.7714604184546,42.52910661360581,63.77412650202322,41.235970795864304,23.251507008649266,28.341836634665547,31.8839562045483,48.65647684210504
364,25620,"Hattiesburg, MS Metro Area",Hattiesburg,MS,5,31.188441,-89.232741,182400,987,59008,58.768599724467585,22.536083681137075,67.11699806908538,50.84391691964178,53.84325776147977,18.178793979140966,71.72353431763213,16.927333811907506,88.0665975712268,79.9614711113753
365,25700,"Hays, KS Micro Area",Hays,KS,0,38.914597,-99.317313,211100,899,59889,60.34783820953351,59.21160321797637,62.64213522968089,84.64852562673788,76.94732491164116,54.6926921434863,12.424436858511287,30.36319566454175,48.504426220414935,55.53303705280498
366,25720,"Heber, UT Micro Area",Heber,UT,4,40.699219,-111.020425,838100,1941,125583,33.33333333333333,69.4654882320774,93.50895397809896,100.0,91.96479762348014,40.985803333138016,25.766597926368416,7.264267207217513,5.300911672006269,42.0639660414239
367,25740,"Helena, MT Metro Area",Helena,MT,4,46.715671,-112.1352,363400,1049,74040,51.27386407143959,85.04903272021394,62.10464220959769,86.3397322288083,69.0006452458174,39.164334226412905,7.332661416669482,26.091015073506007,8.289580745462617,28.15828144827644
368,25770,"Hemlock Farms, PA Micro Area",Hemlock Farms,PA,3,41.325949,-75.031514,250900,1383,79318,51.85864888935922,21.827761151764705,93.92672961307647,48.002789612480484,43.340545006532,23.156770991137765,42.73726109060222,23.81001507794265,21.30691792875997,41.648056453184196
369,25775,"Henderson, KY Micro Area",Henderson,KY,2,37.677139,-87.626242,152500,791,58404,68.69963229271615,53.38790124244972,87.8295249260351,9.390497525569737,43.340545006532,0.0,24.29072398241863,8.992693051493996,51.797745398628884,58.83208104181615
370,25780,"Henderson, NC Micro Area",Henderson,NC,2,36.365481,-78.405434,146300,860,46943,59.03431159113856,17.253429151110485,6.390218187254753,12.318550050789733,19.231728110456082,12.14841564908717,93.69755233973439,24.934443960439435,56.659754382323584,66.18640183135724
371,25820,"Hereford, TX Micro Area",Hereford,TX,2,34.940766,-102.607564,116000,919,54114,63.7540579580037,48.52468153844336,100.0,0.0,39.47362671488159,30.791113894952808,93.54028258358548,22.517995378452156,53.168154462306724,69.00116721372898
372,25840,"Hermiston-Pendleton, OR Micro Area",Hermiston-Pendleton,OR,5,45.544602,-119.076191,250800,958,69037,61.1636629923332,61.6061268989137,56.08509324989653,7.131931964650767,46.46251436762395,73.49124801162226,68.65943144615882,12.628823007964138,30.820262650389534,63.62567168190314
373,25850,"Hermitage, PA Micro Area",Hermitage,PA,1,41.300014,-80.252786,153600,808,60614,69.53752164718486,33.811568886966555,97.64084054147943,34.97681308163385,43.340545006532,23.156770991137765,16.103578258503088,28.736620916429633,19.173334530770024,43.23818158790447
374,25860,"Hickory-Lenoir-Morganton, NC Metro Area",Hickory-Lenoir-Morganton,NC,2,35.814295,-81.456584,193400,823,60255,65.17343582890209,48.424771715366475,79.88330412965195,22.326372663891995,42.395944399997596,11.855808901026784,42.616326780453996,21.985036955906104,60.075966312360116,70.47939572411575
375,25880,"Hillsdale, MI Micro Area",Hillsdale,MI,1,41.927461,-84.637479,170500,801,60869,68.50782323023812,54.1090614928206,93.00158144823644,19.717042302877992,27.540053493417133,0.0,0.0,5.8604147240592095,17.658345776803962,24.612608220270047
376,25900,"Hilo-Kailua, HI Micro Area",Hilo-Kailua,HI,3,19.597764,-155.502443,486400,1411,77215,28.448103936116986,34.614043093338346,1.4210854715202004e-14,54.98357154221592,62.41193877000462,3.7133523692882306,100.0,8.500440366005007,9.135372061808292,64.02885816544497
377,25940,"Hilton Head Island-Bluffton-Port Royal, SC Metro Area",Hilton Head Island-Bluffton-Port Royal,SC,3,32.386792,-80.830877,393100,1448,81015,37.981087503987524,59.86674833099297,80.57351909945737,93.60240197326529,73.42720691357162,23.44452868392697,75.11283461070343,24.921565422053845,91.3237717891747,80.38248442702707
378,25980,"Hinesville, GA Metro Area",Hinesville,GA,5,31.778788,-81.57648,183500,1174,60329,52.254520642073906,38.23697738595811,51.14697248915286,11.787570275995535,72.01351553658479,0.0,100.0,10.605941196337273,93.34685497699301,81.3826295049106
379,26020,"Hobbs, NM Micro Area",Hobbs,NM,5,32.795687,-103.413271,176000,1119,68750,61.20368590759789,46.54558012259773,14.612797383357425,1.3424468818322146,63.38605041515639,39.384633526173715,96.00763028160904,24.533687353969754,71.02684639321392,82.66454832144956
380,26090,"Holland, MI Micro Area",Holland,MI,1,42.421251,-86.261403,247000,1065,80255,65.42785079116521,65.75934334490437,95.55122138850423,38.376327740563475,54.56814102444119,3.554857997045493,15.02494031564052,12.288158325991882,19.75062066493014,42.25597695058207
381,26140,"Homosassa Springs, FL Metro Area",Homosassa Springs,FL,3,28.850292,-82.595552,223200,1069,55355,49.28021130581831,56.270118384913054,96.71808290268089,18.92778214738509,36.85081371042921,29.03900647150144,16.848050543764288,29.49150608468424,100.0,82.1683820882895
382,26220,"Hood River, OR Micro Area",Hood River,OR,4,45.511775,-121.655976,571200,1381,82095,32.654509181538145,62.80652554390504,80.34688459926483,84.08280898628489,71.57007666454926,82.78324547071927,58.58856196070925,37.78073244654133,28.742445708675795,62.26790976888806
383,26300,"Hot Springs, AR Metro Area",Hot Springs,AR,2,34.578852,-93.146932,176400,942,55409,58.45847284017057,48.536144509071896,1.4210854715202004e-14,38.99496910297917,27.005536255236876,30.572706809148507,33.254176319243314,29.015371650233494,61.95137166505398,67.38845129639
384,26340,"Houghton, MI Micro Area",Houghton,MI,0,47.367297,-88.351332,144900,764,56403,68.98155338363345,67.19346643491347,94.71288719213251,76.32921218856697,58.742184842061505,28.659715052267604,6.169287172761202,13.244180971894476,0.0,37.86504039993102
385,26380,"Houma-Bayou Cane-Thibodaux, LA Metro Area",Houma-Bayou Cane-Thibodaux,LA,2,29.33413,-90.843674,189900,983,64269,62.086754967654464,38.742615990053835,100.0,14.242605379849456,22.2611126359005,15.533564170276136,67.33395417697298,20.233442176441024,97.23811452545193,77.36137187271571
386,26420,"Houston-Pasadena-The Woodlands, TX Metro Area",Houston-Pasadena-The Woodlands,TX,4,29.801005,-95.34262,275200,1378,80458,50.74010029699119,51.62399921778409,24.122696333277496,70.28536031733263,76.81544319500902,77.30275054987766,100.0,98.35507394194978,100.0,74.53070250826441
387,26460,"Hudson, NY Micro Area",Hudson,NY,3,42.247696,-73.626718,309800,1199,83619,57.0449333150724,43.152508549607525,95.93296327329023,79.65631706391972,66.17402722230663,14.620476518961265,29.697691401238767,14.13865233076882,12.247966589467957,38.33808329698243
388,26500,"Huntingdon, PA Micro Area",Huntingdon,PA,1,40.422311,-77.968595,180300,795,65429,71.1926717155371,30.09194608130472,100.0,11.339765165122563,43.340545006532,13.947908043085658,11.946469985708351,12.458294630045025,31.91080673030564,49.774713955970014
389,26540,"Huntington, IN Micro Area",Huntington,IN,1,40.826394,-85.478597,146400,866,62734,69.42497931548328,53.605002901299486,69.84039448303758,28.24313582327078,39.70577849298359,26.114796329501086,0.0,22.55346044995765,25.373738540481494,35.08406502218989
390,26580,"Huntington-Ashland, WV-KY-OH Metro Area",Huntington-Ashland,WV-KY-OH,1,38.357487,-82.579994,149000,856,58483,66.50172819653235,63.35717741406261,73.69514075066053,27.832324443205838,16.415877682207906,25.692964336897532,0.7637168318015215,30.857142003286157,49.33059596536246,55.66966894744233
391,26620,"Huntsville, AL Metro Area",Huntsville,AL,4,34.783262,-86.734871,265000,1091,83529,65.1926124605309,81.45204995517943,46.717885052534776,94.33476586369477,66.54063239718334,32.55057348794739,74.15792781570292,47.84614946795693,74.53600240447945,75.3352408323526
392,26660,"Huntsville, TX Micro Area",Huntsville,TX,5,30.743163,-95.569825,207900,986,49862,49.91365670174474,67.76024173241315,86.6310261248843,22.469212679767534,58.28737967338569,1.4962536994124394,84.87546523987442,23.331670998799087,96.09283669164037,78.56663233235267
393,26700,"Huron, SD Micro Area",Huron,SD,1,44.418265,-98.279422,178400,834,63082,68.1167636536058,37.777251410284904,55.78858439267998,39.48064116237702,51.34687301795527,34.73483775526845,67.58937429304878,19.51530290246951,9.086834559891305,15.051305314517935
394,26740,"Hutchinson, KS Micro Area",Hutchinson,KS,1,37.948185,-98.078346,125000,857,60498,70.0436903509194,49.70970370545942,48.63622511277656,19.437777445536863,41.339144395043334,33.3525037195266,22.581079891375726,26.972288270610484,44.908522342204876,55.81954533965185
395,26780,"Hutchinson, MN Micro Area",Hutchinson,MN,1,44.821657,-94.272323,233400,906,78468,71.60172302448139,59.491651296562054,99.54768344674264,16.1542166664724,60.587235951309665,21.44998489137056,8.267685993820804,12.02788403771727,0.8870997809766218,5.920746751290865
396,26820,"Idaho Falls, ID Metro Area",Idaho Falls,ID,4,43.620423,-112.420919,325000,1052,77300,56.9119305133307,80.1387567810374,73.90806026309897,55.05285705969744,72.69509064618181,32.884524130372796,25.438064543472738,24.9313961860526,3.9036520825710608,38.51414787393621
397,26860,"Indiana, PA Micro Area",Indiana,PA,1,40.651432,-79.087545,145400,786,58739,69.76668050944491,32.72621540342022,95.74223321774278,41.30184793824206,43.340545006532,23.694625567352155,3.766336933025711,31.793211144713304,23.80814687983697,45.71511303697734
398,26900,"Indianapolis-Carmel-Greenwood, IN Metro Area",Indianapolis-Carmel-Greenwood,IN,0,39.790533,-86.12426,244000,1142,77065,60.33754676775331,60.16648713923772,23.970626890463983,78.82431234691587,63.233294428621655,62.5362819172318,67.2635072672308,78.11624959543421,35.50980871565793,39.25114567681734
399,26980,"Iowa City, IA Metro Area",Iowa City,IA,0,41.517806,-91.64793,280400,1077,74142,57.56652871164413,59.86509004555478,60.95569075665111,100.0,91.19708520649738,66.02713760039315,46.00802849055851,43.682907719523314,28.556557508523777,42.08162330072311
400,27020,"Iron Mountain, MI-WI Micro Area",Iron Mountain,MI-WI,1,45.947705,-88.08097,141900,752,61960,73.75674908852103,55.52942116660333,100.0,31.722811775662944,38.21647185305057,27.78291893042636,0.059865284641604975,8.040926053006151,0.0,8.255399713770737
